SalID,Sal,Address,City,Zip,County,CountyId,Owner,Owner_Address,Owner_City,Owner_State,Owner_Zip,Owner_Phone,Trinomial,Modified_Date,Shipwreck,Building_Listed,Building_District,Structure_Listed,Structure_District,Site,Object,District,Atlas_Number,Historic,Prehistoric,PublicPrivate,Public_private,USGS_Map,USGS_Number,UTM_Datum,UTM_Zone,Acreage,Location_Note,Cultural_Affiliation,Sal_Group,Designation_date,Site_Description,Deed_Filed,Landowner_Notified,Marker_Placed,Location_Restricted,Notes,Archeological_General,Architectural_General,Nearest_City,NR,FullName
360,Panola County Jail (Old),,,,,183,Panola County Historical and Genealogical Association,213 N. Shelby St.,Carthage,TX,75633,(903) 693-3388,,10/21/2005 00:00:00,False,False,False,False,False,False,False,False,8200000506,False,False,Private,1,Carthage,3294-120,,15,,211 N. Shelby St.,,,05/28/1981 00:00:00,jail,False,True,False,False,Public to private,False,True,Carthage,True,Panola County Jail (Old)
361,Parker County Courthouse,Courthouse Square,Weatherford,76086,Parker,184,County of Parker,#1 Courthouse Square,Weatherford,TX,76086,,,10/21/2005 00:00:00,False,False,False,False,False,False,False,False,8200000508,False,False,Public,2,Weatherford-N,,,14,,Lake Mineral Wells State Park,N/A,,01/01/1981 00:00:00,Courthouse,False,True,False,False,,False,True,,True,Parker County Courthouse
363,Tin Top Suspension Bridge Piers (Tin Top Suspension Bridge),,,,Parker,184,Parker County,#1 Courthouse Square,Weatherford,TX,76086,817/594-0371,,10/21/2005 00:00:00,False,False,False,False,False,False,False,False,8200000510,False,False,Public,2,Tin Top,3297-321,,14,,"Bridge remnants only. Immediately west of New Tin Top Road (FM2580), over Brazos River. 12.6 miles south of Weatherford.",N/A,,05/28/1981 00:00:00,Bridge remnants,False,True,False,False,Collapsed in 1982 due to snow; delisted from the National Register,False,True,,False,Tin Top Suspension Bridge Piers (Tin Top Suspension Bridge)
374,Fort Leaton,FM 170 E.,Presidio,79845,Presidio,189,Texas Parks and Wildlife Department,4200 Smith School Rd.,Austin,TX,78744,512/389-4736,41PS18,10/21/2005 00:00:00,False,False,False,False,False,False,False,False,8200000525,False,False,Public,2,Presidio SE,2904-421,,13,,"In and around Presidio, TX",Historic,,01/01/1983 00:00:00,1840s trading fort,False,True,False,False,,True,True,,True,Fort Leaton (41PS18)
378,Saint Joseph Church,301 El Polvo Road,Redford,79846,Presidio,189,Hector Morales,P.O. Box 136,Redford,TX,79846,,,10/08/2007 00:00:00,False,False,False,False,False,False,False,False,8200000530,False,False,Private,1,Redford,2904-143,,,,Approx. 1 mile south of FM 170 on unpaved road in Redford,,,11/07/1983 00:00:00,Church,False,True,True,False,,True,True,,False,Saint Joseph Church
379,Presidio County Courthouse,300 North Highland Avenue,Marfa,79843,Presidio,189,County of Presidio,300 North Highland Avenue,Marfa,TX,79843,,,05/25/2005 00:00:00,False,False,False,False,False,False,False,False,8200000531,False,False,Public,2,Marfa,3004-100,,,,"Southeast from Post Office in Redford, TX, on FM 170 for 1.5 km to dirt road on the right",,,01/01/1981 00:00:00,Courthouse,False,True,False,False,,False,True,Marfa,True,Presidio County Courthouse
385,"Reagan County Courthouse, Old",,Stiles,,Reagan,192,County of Reagan,P.O. Box 100,Big Lake,TX,76932,,,10/21/2005 00:00:00,False,False,False,False,False,False,False,False,8200000541,False,False,Public,2,Stiles,3101-244,,14,,"West side State Hwy 55, north edge of city",,,01/01/1981 00:00:00,courthouse,False,True,False,False,,False,True,Stiles,True,"Reagan County Courthouse, Old"
388,Red River County Courthouse,200 North Walnut,Clarksville,75426,Red River,194,County of Red River,"200 N. Walnut Street, Suite 1",Clarksville,TX,75426,,,10/21/2005 00:00:00,False,False,False,False,False,False,False,False,8200000548,False,False,Public,2,Clarksville,3395-411,NAD 27,15,,Public Square,,,01/01/1981 00:00:00,Courthouse,False,True,False,False,,False,True,Clarksville,True,Red River County Courthouse
389,Ballinger Carnegie Library,,Ballinger,,Runnels,200,"City of Ballinger, Carnegie Library",204 N. 8th Street,Ballinger,TX,76821,,,05/05/2005 00:00:00,False,False,False,False,False,False,False,False,8200000550,False,False,Public,2,Ballinger,3199-323,,14,,204 N. 8th Street,,,01/01/1981 00:00:00,Building,False,True,False,False,,False,True,Ballinger,True,Ballinger Carnegie Library
395,Fort Griffin State Historic Park,1701 N. U.S. Hwy 283,Albany,,Shackelford,209,Texas Historical Commission,P.O. Box 12276,Austin,TX,78711,512/463-6100,41SF4,11/09/2010 00:00:00,False,False,False,False,False,False,False,False,8200000559,False,False,Public,2,Fort Griffin,3299-443,,,,"1701 North US Hwy 283, Albany, Texas 76430",1870-1879,,01/01/1983 00:00:00,Frontier fort remains,False,True,False,False,,True,True,Albany,True,Fort Griffin State Historic Park (41SF4)
396,Shackelford County Courthouse,225 Main,Albany,76430,Shackelford,209,County of Shackelford,P.O. Box 2797,Albany,TX,76430,,,05/05/2005 00:00:00,False,False,False,False,False,False,False,False,8200000560,False,False,Public,2,Albany,3299-424,,14,,1/2 mile northeast of Fort Griffin on the Brazos River,,,01/01/1981 00:00:00,structure,False,True,False,False,,False,True,Albany,True,Shackelford County Courthouse
397,Fort Griffin Brazos River Bridge,,,,Shackelford,209,County of Shackelford,P.O. Box 2797,Albany,TX,76430,325/762-2232,,05/05/2005 00:00:00,False,False,False,False,False,False,False,False,8200000561,False,False,Public,2,Fort Griffin,3299-443,,14,,"Old US 283, over Collins Creek. 0.7 miles NW of Fort Griffin State Historic Site entrance",,,01/01/1981 00:00:00,,False,True,False,False,,False,True,,True,Fort Griffin Brazos River Bridge
398,Shelby County Courthouse,100 Historic Courthouse Square,Center,75935,Shelby,210,County of Shelby,200 San Augustine,Center,TX,75935,,,05/05/2005 00:00:00,False,False,False,False,False,False,False,False,8200000562,False,False,Public,2,Center,3194-440,,,,Courthouse Square,,,01/01/1981 00:00:00,Structure,False,True,False,False,,False,True,Center,True,Shelby County Courthouse
399,Shelby County Jail & Records Building,,Center,,Shelby,210,County of Shelby,200 San Augustine,Center,TX,75935,,,05/05/2005 00:00:00,False,False,False,False,False,False,False,False,8200000563,False,False,Public,2,,,,,,Courthouse square,1885,,01/01/1992 00:00:00,Romanesque/Classical Revival,False,True,False,False,,False,True,Center,True,Shelby County Jail & Records Building
400,Carnegie Public Library,,Tyler,,Smith,212,City of Tyler,P.O. Box 2039,Tyler,TX,75710,903-531-1100,,05/05/2005 00:00:00,False,False,False,False,False,False,False,False,8200000564,False,False,Public,2,Tyler South,3295-131,,15,,125 S. College,,,01/01/1981 00:00:00,Structure,False,True,False,False,,False,True,Tyler,True,Carnegie Public Library
401,Goodman-LeGrand House,624 North Broadway,Tyler,,Smith,212,"City of Tyler, Parks & Recreation Department",P.O. Box 2039,Tyler,TX,75710,903-531-1175,,05/25/2005 00:00:00,False,False,False,False,False,False,False,False,8200000565,False,False,Public,2,Tyler South,3295-131,,15,,624 North Broadway,,,01/01/1981 00:00:00,wood frame house,False,True,False,False,,False,True,Tyler,True,Goodman-LeGrand House
402,"Tyler Hydraulic-Fill Dam, 1894",,Tyler,,Smith,212,"City of Tyler, Water Utilities",P.O. Box 2039,Tyler,TX,75210,,,05/25/2005 00:00:00,False,False,False,False,False,False,False,False,8200000566,False,False,Public,2,Tyler South,3295-131,,15,,W of Tyler off TX 31,,,01/01/1981 00:00:00,Dam,False,True,False,False,,False,True,Tyler,True,"Tyler Hydraulic-Fill Dam, 1894"
405,Somervell County Courthouse,"P.O. Box 805 ",Glen Rose West,76043,Somervell,213,County of Somervell,PO Box 851,Glen Rose,TX,76043,,,07/09/2010 00:00:00,False,False,False,False,False,False,False,False,8200000569,False,False,Public,2,Glen Rose,3297-224,,14,,Northeast of Tyler on Highway 271 south of Interstate 20 and north of Loop 323,courthouse,,01/01/1981 00:00:00,Historic Structure,False,True,False,False,,False,True,Glen Rose West,True,Somervell County Courthouse
407,Roma Suspension Bridge,,Roma,,Starr,214,Starr County,100 N. FM 3167,Rio Grande City,TX,78582,,,05/25/2005 00:00:00,False,False,False,False,False,False,False,False,8200000571,False,False,Public,2,Roma Los,2699-144,,,,Falcon State Park,Early 20th-Century,,01/01/1983 00:00:00,Engineering Structure,False,True,False,False,,True,True,Roma,True,Roma Suspension Bridge
409,Sutton County Courthouse,101 N.E.  Water Street,Sonora,76950,Sutton,218,County of Sutton,"300 E. Oak Street, Suite 4",Sonora,TX,76950,,,05/25/2005 00:00:00,False,False,False,False,False,False,False,False,8200000574,False,False,Public,2,Sonora,3000-121,,14,,"Sonora, TX",,,01/01/1981 00:00:00,Courthouse,False,True,False,False,,False,True,Sonora,True,Sutton County Courthouse
410,Paddock Viaduct,North Main Street at West Fork Trinity River,Fort Worth,,Tarrant,220,City of Fort Worth,City Hall – 2nd Floor 1000 Throckmorton St.,Fort Worth,TX,76102,817/392-7913,,05/25/2005 00:00:00,False,False,False,False,False,False,False,False,8200000575,False,False,Public,2,Haltom City,3297-431,,14,,"Bounded by Houston, Belknap, Weatherford, and Commerce Streets",,,01/01/1981 00:00:00,Bridge,True,False,False,False,,False,True,Fort Worth,True,Paddock Viaduct
411,Tarrant County Courthouse,100 West Weatherford Street,Fort Worth,76196,Tarrant,220,County of Tarrant,100 E. Weatherford Room 501,Fort Worth,TX,76196,,,03/10/2006 00:00:00,False,False,False,False,False,False,False,False,8200000576,False,False,Public,2,Haltom City,3297-431,,,,Tarrant County,,,01/01/1981 00:00:00,courthouse,False,True,False,False,,False,True,Fort Worth,True,Tarrant County Courthouse
412,Fort Worth Stock Yards Sign,,Fort Worth,,Tarrant,220,City of Fort Worth,1201 Houston Street,Fort Worth,TX,76102,817/392-2501,,05/25/2005 00:00:00,False,False,False,False,False,False,False,False,8200000577,False,False,Public,2,Haltom City,3297-431,,,,"Over 100 Block of East Exchange Street, in Stockyards",,,01/01/1984 00:00:00,Concrete columns support,False,True,False,False,Within Fort Worth Stockyards Historic District,False,True,Fort Worth,True,Fort Worth Stock Yards Sign
413,Armour & Swift Plaza,,Fort Worth,,Tarrant,220,City of Fort Worth,1201 Houston Street,Fort Worth,TX,76102,817/392-2501,,05/25/2005 00:00:00,False,False,False,False,False,False,False,False,8200000579,False,False,Public,2,Haltom City,,,,0.17,500 Block of East Exchange Street,,,01/01/1987 00:00:00,Historic Industrial Site,False,True,False,False,Consists of concrete steps and signs; within Fort Worth Stockyards Historic District,False,True,Fort Worth,True,Armour & Swift Plaza
415,Alice E. Carlson Elementary School,3320 W. Cantey,Fort Worth,76109,Tarrant,220,Fort Worth Independent School District,2821 Cullen Street,Fort Worth,TX,76107,817/815-9700,,05/25/2005 00:00:00,False,False,False,False,False,False,False,False,8200000582,False,False,Public,2,Fort Worth,3297-424,,,,"Bounded by E. Arkansas Ln. on the North, Matlock Rd. on the West and Housting on East",,,01/01/1983 00:00:00,structure,False,True,False,False,,False,True,Fort Worth,False,Alice E. Carlson Elementary School
420,Throckmorton County Courthouse & Jail,101 North Minter Avenue,Throckmorton,79059,Throckmorton,224,County of Throckmorton,PO BOX 700,Throckmorton,TX,76483,,,10/01/2007 00:00:00,False,False,False,False,False,False,False,False,8200000591,False,False,Public,2,Throckmorton,3399-113,,14,,Near western edge of Titus County; 1.8 mi. south of I30,,,01/01/1981 00:00:00,courthouse,False,True,False,False,,False,True,Throckmorton,True,Throckmorton County Courthouse & Jail
425,Fort Concho,630 South Oaks Street,San Angelo,76903,Tom Green,226,"City of San Angelo, c/o Fort Concho National Historic Landmark",630 South Oakes,San Angelo,TX,76903,325/481-2646,41TG57,10/21/2005 00:00:00,False,False,False,False,False,False,False,False,8200000596,False,False,Public,2,San Angelo South,3100-133,,,,716 Burgess Street,,,01/01/1986 00:00:00,,False,True,False,False,,True,True,San Angelo,True,Fort Concho (41TG57)
426,Austin State Hospital (Historic State Lunatic Asylum),4110 Guadalupe Street,Austin,78751,Travis,227,Texas Department of State Health Services,4110 Guadalupe Street/Mail Code 6107,Austin,TX,78751,512-419-2100,,05/25/2005 00:00:00,False,False,False,False,False,False,False,False,8200000598,False,False,Public,2,Austin East,3097-242,,,,4110 Guadalupe,1857-1861,,01/01/1990 00:00:00,Italianate & Victorian Classic Revival,False,True,False,False,,True,True,Austin,True,Austin State Hospital (Historic State Lunatic Asylum)
427,Texas Confederate Woman's Home (Blind School Annex),,Austin,,Travis,227,Austin Groups for the Elderly,3710 Cedar Street,Austin,TX,78705,512-451-4611,,08/08/2005 00:00:00,False,False,False,False,False,False,False,False,8200000599,False,False,Private,1,Austin East,3097-242,,15,,3710 Cedar,"State and Local Importance, 1908",,06/27/1986 00:00:00,Historic structure,False,True,False,False,,False,True,Austin,False,Texas Confederate Woman's Home (Blind School Annex)
428,Brizendine House,,Austin,,Travis,227,Travis County,"Facilities Management, 1010 Lavaca St., Suite 400",Austin,TX,78701,512-854-9661,,05/26/2005 00:00:00,False,False,False,False,False,False,False,False,8200000600,False,False,Public,2,Austin East,3097-242,,,,507 West 11th,1872,,01/01/1981 00:00:00,Limestone House,False,True,False,False,,False,True,Austin,True,Brizendine House
430,French Legation,802 San Marcos,Austin,78702,Travis,227,State of Texas/Daughters of the Republic of Texas (Custodians),802 San Marcos Street,Austin,TX,78702,,41TV136,10/24/2008 00:00:00,False,False,False,False,False,False,False,False,8200000602,False,False,Public,2,Austin East,3097-242,,14,,802 San Marcos Street,,,01/01/1981 00:00:00,,False,True,False,False,,True,True,Austin,True,French Legation (41TV136)
431,Zilker Amphitheater,,Austin,,Travis,227,City of Austin Parks and Recreation Department,P.O. Box 1088,Austin,TX,78767,512-499-2000,,09/11/2008 00:00:00,False,False,False,False,False,False,False,False,8200000604,False,False,Public,2,Austin West,3097-231,,14,,Zilker Park,"Early 20th C., ca. 1910",,01/01/1994 00:00:00,Stepped Amphitheater,False,True,False,False,Barton Springs Archeological and Historical District,True,True,Austin,True,Zilker Amphitheater
434,Barton Springs Bath House,2101 Barton Springs Pool,Austin,,Travis,227,City of Austin Parks and Recreation Department,P.O. Box 1088,Austin,TX,78767,512-499-2000,,08/26/2005 00:00:00,False,False,False,False,False,False,False,False,8200000607,False,False,Public,2,Austin West,3097-231,,14,,Zilker Park,Early 20th C.,,01/01/1994 00:00:00,Masonry Municipal Bath,False,True,False,False,Barton Springs Archeological and Historical District,True,True,Austin,True,Barton Springs Bath House
435,Camp Mabry Historic District,2200 W. 35th Street,Austin,78703,Travis,227,Texas Military Forces,"2200 West 35th Street, Building 1",Austin,TX,78703,512-465-5001,,10/24/2008 00:00:00,False,False,False,False,False,False,False,False,8200000609,False,False,Public,2,Austin West,,,,,2200 West 35th Street,1892,,01/01/1997 00:00:00,"Bldgs., structures, Landscape features, & infrastructure",False,True,False,False,,True,True,Austin,True,Camp Mabry Historic District
437,Eanes Rock Wall (Oliver's Wall),,Austin,,Travis,227,Ryan Street & Associates,2414 Exposition Blvd. Suite B-140,Austin,TX,78703,512-327-0352,,09/11/2008 00:00:00,False,False,False,False,False,False,False,False,8200000611,False,False,Private,1,Austin West,3097-231,,14,,301 Eanes School Road. West Lakes Hills area,Pre 1883 (1869?),,11/17/1986 00:00:00,Historic Stone Wall (dry wall limestone),True,True,True,False,,False,True,Austin,False,Eanes Rock Wall (Oliver's Wall)
438,"Governor's Mansion, The",1010 Colorado Street,Austin,78701,Travis,227,Texas State Preservation Board,"201 E. 14th Street, Suite 950",Austin,TX,78701,,,05/26/2005 00:00:00,False,False,False,False,False,False,False,False,8200000613,False,False,Public,2,Austin East,3097-242,,,,"1010 Colorado St., Austin, TX",,,01/01/1981 00:00:00,Greek Revival,False,True,False,False,,True,True,Austin,True,"Governor's Mansion, The"
440,Henry Hirshfeld House & Cottage,814 Lavaca,Austin,78701,Travis,227,Texas A&M University System,"Facilities Planning & Construction, 301 Tarrow, Suite 209",College Station,TX,77840,979-458-7074,,10/24/2008 00:00:00,False,False,False,False,False,False,False,False,8200000615,False,False,Public,2,Austin East,3097-242,,,,303 W. 9th Street,,,01/01/1981 00:00:00,Victorian Mansion,False,True,False,False,,False,True,Austin,True,Henry Hirshfeld House & Cottage
443,Little Campus,"2 Blocks Bounded by 18th St., 19th St., Red River &  Martin Luther King J. Blvd., I-35 West Frontage Rd. & Erwin Special Events Center",Austin,78701,Travis,227,University of Texas at Austin,"Campus Planning & Project Management, P.O. Box 7580, Campus Mail Code D8100",Austin,TX,78713,512-475-8475,,07/11/2006 00:00:00,False,False,False,False,False,False,False,False,8200000619,False,False,Public,2,Austin East,3097-242,,,,"Bounded by 18th Street, Oldham Street, 19th Street & Red River Street",1856-present,,01/01/1981 00:00:00,,False,True,False,False,,True,True,Austin,True,Little Campus
444,"Old Bakery, The (Lundberg Bakery)",1006 Congress Ave.,Austin,78701,Travis,227,City of Austin Parks and Recreation Department,P.O. Box 1088,Austin,TX,78767,,,07/16/2012 00:00:00,False,False,False,False,False,False,False,False,8200000621,False,False,Public,2,Austin East,3097-242,,,,1006 Congress Avenue,1876,,01/01/1981 00:00:00,"Commercial Bldg, Brick and Limestone",False,True,False,False,,False,True,Austin,True,"Old Bakery, The (Lundberg Bakery)"
445,Millett Opera House,110 E. 9th St.,Austin,78701,Travis,227,Austin Independent School District,1111 West 6th Street,Austin,TX,78703,,,08/30/2006 00:00:00,False,False,False,False,False,False,False,False,8200000622,False,False,Public,2,Austin West,3097-231,,,,110 East 9th Street,Victorian Texas 1878,,01/01/1984 00:00:00,Historic Structure: Entertainment,False,True,False,False,,False,True,Austin,True,Millett Opera House
447,Elisabet Ney Studio & Museum,304 E. 44th Street,Austin,78751,Travis,227,City of Austin Parks and Recreation Department,P.O. Box 1088,Austin,TX,78767,,,05/26/2005 00:00:00,False,False,False,False,False,False,False,False,8200000624,False,False,Public,2,Austin East,3097-242,,,,304 East 44th Street,Historic,,01/01/1981 00:00:00,structure,False,True,False,False,,True,True,Austin,True,Elisabet Ney Studio & Museum
448,Littlefield House,302 W. 24th Street,Austin,,Travis,227,University of Texas at Austin,"Campus Planning & Project Management, P.O. Box 7580, Campus Mail Code D8100",Austin,TX,78713,512-475-8475,,10/24/2008 00:00:00,False,False,False,False,False,False,False,False,8200000625,False,False,Public,2,Austin East,3097-242,,,,24th Street and Whitis Avenue,historic,,01/01/1981 00:00:00,structure,False,True,False,False,,True,True,Austin,True,Littlefield House
449,"Austin ""Moonlight Towers""",500 W. 22nd Street,Austin,,Travis,227,"City of Austin, Austin Energy",4411-B Meinardus Drive,Austin,TX,78744,,,03/10/2006 00:00:00,False,False,False,False,False,False,False,False,8200000627,False,False,Public,2,Austin West,3097-231,,14,,Inside Austin City limits on Lake Austin,,,05/28/1981 00:00:00,iron lighting towers,False,True,False,False,,True,True,Austin,True,"Austin ""Moonlight Towers"""
451,Schneider Store Building,400 W 2nd Sreet,Austin,78701,Travis,227,City of Austin,"3699 McKinney Ave., Suite A221",Dallas,TX,75204,,,10/24/2008 00:00:00,False,False,False,False,False,False,False,False,8200000630,False,False,Public,2,,,,,,Southwest corner of Guadalupe and Second Street (401 W 2nd Street),1873,,01/01/1985 00:00:00,Victorian Commercial,False,True,False,False,,True,True,Austin,True,Schneider Store Building
457,Wooldridge Square,900 Guadalupe Street,Austin,78701,Travis,227,City of Austin Parks and Recreation Department,P.O. Box 1088,Austin,TX,78767,,,10/24/2008 00:00:00,False,False,False,False,False,False,False,False,8200000638,False,False,Public,2,Austin East,3097-242,,14,,900 Guadalupe,"1840, 1909",,01/01/1981 00:00:00,Classical Revival Structure,False,True,False,False,,False,True,Austin,True,Wooldridge Square
459,Texas State Capitol Building,Capitol Complex,Austin,,Travis,227,Texas State Preservation Board,"201 E. 14th Street, Suite 950",Austin,TX,78701,,,07/11/2006 00:00:00,False,False,False,False,False,False,False,False,8200000641,False,False,Public,2,Austin East,3097-242,,,,Congress and 11th Sts.,1882-1888,,01/01/1981 00:00:00,bldg.,False,True,False,False,,True,True,Austin,True,Texas State Capitol Building
462,John Nance Garner House,333 North Park Street,Uvalde,,Uvalde,232,"University of Texas System, Dolph Briscoe Center for American History, Winedale",2300 Red River St. Stop D1100,Austin,TX,78712,979-278-3530,,05/26/2005 00:00:00,False,False,False,False,False,False,False,False,8200000646,False,False,Public,2,Uvalde,2999-224,,,,333 North Park Street,,,01/01/1981 00:00:00,house,False,True,False,False,,False,True,Uvalde,True,John Nance Garner House
464,Val Verde County Courthouse & Jail,400 Pecan Street,Del Rio,78841,Val Verde,233,County of Val Verde,400 Pecan Street,Del Rio,TX,78840,,,07/11/2006 00:00:00,False,False,False,False,False,False,False,False,8200000655,False,False,Public,2,,,,14,,"In the city limits of Del Rio, TX., immediately adjacent thereto on the northeast",jail: ca. 1885 courthouse ca. 1887,,01/01/1984 00:00:00,historic structure,False,True,False,False,,False,True,Del Rio,True,Val Verde County Courthouse & Jail
469,Victoria County Courthouse (Old),101 North Bridge Street,Victoria,77901,Victoria,235,County of Victoria,115 N. Bridge Street,Victoria,TX,77901,,,05/26/2005 00:00:00,False,False,False,False,False,False,False,False,8200000664,False,False,Public,2,Victoria West,2897-441,,14,,101 North Bridge Street,1891,,01/01/1981 00:00:00,Revival style,False,True,False,False,,False,True,Victoria,True,Victoria County Courthouse (Old)
473,Austin College Building,,Huntsville,,Walker,236,Sam Houston State University,"1806 Ave J, Suite 308",Huntsville,TX,77340,936-294-1866,,06/01/2005 00:00:00,False,False,False,False,False,False,False,False,8200000670,False,False,Public,2,Huntsville,3095-314,,,,Sam Houston State University,,Sam Houston State University,01/01/1982 00:00:00,Structure,False,True,False,False,,True,True,Huntsville,False,Austin College Building
474,Gibbs-Powell Home,1228 11th Street,Huntsville,77340,Walker,236,Gibbs-Powell Home Museum,"1301 Sam Houston Ave., Room 126",Huntsville,TX,77440,,,09/05/2006 00:00:00,False,False,False,False,False,False,False,False,8200000671,False,False,Private,1,Huntsville,3095-314,,,,"1228 11th Street/State Hwy. 75, Huntsville",Early Texas Statehood c. 1861,,11/15/1983 00:00:00,Residence - Greek Revival,False,True,False,False,,False,True,,False,Gibbs-Powell Home
477,Sam Houston House,1836 Sam Houston Avenue,Huntsville,,Walker,236,Sam Houston State University,"1806 Ave J, Suite 308",Huntsville,TX,77340,936-294-1866,41WA46,08/30/2006 00:00:00,False,False,False,False,False,False,False,False,8200000674,False,False,Public,2,Huntsville,3095-314,NAD 27,15,,Avenue L--Sam Houston State University,,,01/01/1981 00:00:00,,False,True,False,False,Woodland,True,True,Huntsville,True,Sam Houston House (41WA46)
478,Staff House at 703 12th St. (Huntsville State Prison),,Huntsville,,Walker,236,"Texas Department of Criminal Justice, Huntsville Unit",815 12th St.,Huntsville,TX,77348,936-437-1555,,03/10/2006 00:00:00,False,False,False,False,False,False,False,False,8200000675,False,False,Public,2,Huntsville,3095-314,,,,Huntsville State Prison,,,01/01/1984 00:00:00,House,False,True,False,False,,False,True,Huntsville,False,Staff House at 703 12th St. (Huntsville State Prison)
481,Webb County Courthouse,1000 Houston Street,Laredo,,Webb,240,County of Webb,1000 Houston Street,Laredo,TX,78040,521-721-2221,,06/02/2005 00:00:00,False,False,False,False,False,False,False,False,8200000678,False,False,Public,2,,,,14,,"General area of site overlaps with GLO tract is 1 km south of U.S. 59, SW of Burro Tank",historic,,01/01/1992 00:00:00,courthouse,False,True,False,False,,False,True,Laredo,True,Webb County Courthouse
486,Wichita Falls Route Building,,Wichita Falls,,Wichita,243,"JMWJR Properties, LLC",503 8th Street,Wichita Falls,TX,76301,,,08/30/2006 00:00:00,False,False,False,False,False,False,False,False,8200000684,False,False,Private,1,Wichita Falls East,3398-433,,14,,503 Eighth Street,,,05/28/1981 00:00:00,Historic Structure,False,True,False,False,Kemp and Kell Depot,True,True,Wichita Falls,True,Wichita Falls Route Building
487,Robert-Gifford Building,,Wharton,,Wharton,241,"Strike Price Properties, LLC",3602 Hawkins Circle,Missouri City,TX,77459,,,10/21/2005 00:00:00,False,False,False,False,False,False,False,False,8200000685,False,False,Private,1,,,,,,"115-117 South Fulton Street, Wharton, Texas",,,12/17/1993 00:00:00,,True,False,False,False,Wharton County Courthouse Historic Commercial District,False,True,Wharton,True,Robert-Gifford Building
494,Railroad Produce Depot,,Georgetown,,Williamson,246,"GMD, Legacy Inc.",P.O. Box 1698,Georgetown,TX,78627,,,03/10/2006 00:00:00,False,False,False,False,False,False,False,False,8200000695,False,False,Private,1,,,,14,,401 W. 6th Street,,,03/25/1988 00:00:00,Building,False,True,False,False,,False,True,Georgetown,True,Railroad Produce Depot
495,Williamson County Courthouse,710 Main Street,Georgetown,78626,Williamson,246,County of Williamson,"701 Main Street, Suite 101",Georgetown,TX,78626,,,06/01/2005 00:00:00,False,False,False,False,False,False,False,False,8200000696,False,False,Public,2,Georgetown,3097-313,,,,Williamson County,Early 20th C. American,,01/01/1983 00:00:00,Courthouse,False,True,False,False,,False,True,Georgetown,True,Williamson County Courthouse
497,Wilson County Courthouse & Jail,1420 3rd Street,Floresville,78114,Wilson,247,County of Wilson,1103 4th Street,Floresville,TX,78114,,,06/02/2005 00:00:00,False,False,False,False,False,False,False,False,8200000698,False,False,Public,2,Floresville,2998-113,,14,,"Public courthouse square in Floresville, Texas",Historic,,01/01/1981 00:00:00,courthouse,False,True,False,False,,False,True,Floresville,True,Wilson County Courthouse & Jail
499,Wise County Courthouse,Public Square,Decatur,,Wise,249,County of Wise,PO Box 393,Decatur,TX,76234,,,07/26/2007 00:00:00,False,False,False,False,False,False,False,False,8200000700,False,False,Public,2,,3397-214,,14,,"Public Square, Decatur, Texas",historic,,01/01/1981 00:00:00,courthouse,False,True,False,False,,False,True,Decatur,True,Wise County Courthouse
503,"Ozark Trail Marker at Tampico, TX",,,,Hall,96,County of Hall,"512 Main Street, Suite 4",Memphis,TX,79245,806/259-2511,41HL69,12/31/2004 00:00:00,False,False,False,False,False,False,False,False,8200000713,False,False,Public,2,Tampico Siding,3400-422,,14,,"Located off SH86 9.3 mi. NE of Turkey & 300 yds S of intersection of Hwy 86 & 657 (34.472904, -100.778636)",Historic 1918-1921,,01/01/2000 00:00:00,Historic road markers,False,True,False,False,,False,True,Memphis,False,"Ozark Trail Marker at Tampico, TX (41HL69)"
510,Schuhmacher Company Building,,Victoria,,Victoria,235,Clegg John & Judy Investments Ltd.,16400 NW Zac Lentz Pkwy.,Victoria,TX,77905,361/576-0312,41VT134,10/08/2007 00:00:00,False,False,False,False,False,False,False,False,8200000720,False,False,Private,1,Victoria,2897-441,,14,,402 E. Power Ave.,,,08/28/1998 00:00:00,Historic commercial building,True,True,False,False,"NR listed as Schummacker Company Building; per note in SAL file, Schumacher spelling verified in historic photo and phone book",True,True,Victoria,True,Schuhmacher Company Building (41VT134)
514,"Ozark Trail Marker at Tulia, TX",,Tulia,,Swisher,219,City of Tulia,"127 SW 2nd Street, Suite 300",Tulia,TX,79088,806/995-3547,,05/25/2005 00:00:00,False,False,False,False,False,False,False,False,8200000731,False,False,Public,2,Tulia,3401-321,,14,,Located just northwest of courthouse in downtown Tulia in intersection of Maxwell and Broadway Avenues,"Historic, 1918-1921",,01/01/2000 00:00:00,Historic road marker,False,True,False,False,,False,True,Tulia,False,"Ozark Trail Marker at Tulia, TX"
515,"Ozark Trail Marker at Dimmitt, TX",,Dimmitt,,Castro,35,County of Castro,100 East Bedford Street,Dimmitt,TX,79027,806/647-4451,,11/02/2004 00:00:00,False,False,False,False,False,False,False,False,8200000732,False,False,Public,2,Dimmitt,3402-421,,14,,Northwest corner of courthouse square at intersection of Broadway & Bedford Ave. downtown Dimmitt,,,01/01/2000 00:00:00,Historic road marker,False,True,False,False,,False,True,Dimmitt,False,"Ozark Trail Marker at Dimmitt, TX"
